Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Properties/AssemblyInfo.cs(6,12): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/UserResourceCollectionItem.cs(161,3): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/UserResourceCollectionItem.cs(164,3): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/UserResourceCollectionItem.cs(166,3): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/ItemStack.cs(48,8): error CS0117: 'ItemArtifact' does not contain a definition for '_002Ector'
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/UserResourceCollectionItem.cs(191,4): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/UserResourceCollectionItem.cs(193,29): warning CS8500: This takes the address of, gets the size of, or declares a pointer to a managed type ('object')
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/UserResourceCollectionItem.cs(193,15): error CS0030: Cannot convert type 'object*' to 'CodeStage.AntiCheat.ObscuredTypes.ObscuredInt'
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/UserResourceCollectionItem.cs(205,16): error CS0030: Cannot convert type 'T' to 'nint'
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/UserResourceCollectionItem.cs(206,4): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/UserResourceCollectionItem.cs(210,17): error CS0030: Cannot convert type 'T' to 'nint'
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/UserResourceCollectionItem.cs(211,5): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/UserResourceCollectionItem.cs(231,5): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/UserResourceCollectionItem.cs(233,30): warning CS8500: This takes the address of, gets the size of, or declares a pointer to a managed type ('object')
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/UserResourceCollectionItem.cs(233,16): error CS0030: Cannot convert type 'object*' to 'CodeStage.AntiCheat.ObscuredTypes.ObscuredInt'
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/GamePlayController.cs(273,7): warning CS8500: This takes the address of, gets the size of, or declares a pointer to a managed type ('List<Box>.Enumerator')
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/GamePlayController.cs(273,6): error CS0030: Cannot convert type 'System.OutOfMemoryException' to 'System.Collections.Generic.List<Box>.Enumerator*'
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/GamePlayController.cs(277,19): warning CS8500: This takes the address of, gets the size of, or declares a pointer to a managed type ('List<Box>.Enumerator')
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/GamePlayController.cs(277,18): error CS0030: Cannot convert type 'System.NullReferenceException' to 'System.Collections.Generic.List<Box>.Enumerator*'
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/GamePlayController.cs(278,28): warning CS8500: This takes the address of, gets the size of, or declares a pointer to a managed type ('List<Box>.Enumerator')
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/GamePlayController.cs(278,57): warning CS8500: This takes the address of, gets the size of, or declares a pointer to a managed type ('List<Box>.Enumerator')
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/GamePlayController.cs(280,44): error CS1061: 'bool' does not contain a definition for 'm_value' and no accessible extension method 'm_value' accepting a first argument of type 'bool' could be found (are you missing a using directive or an assembly reference?)
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/GamePlayController.cs(281,4): warning CS1717: Assignment made to same variable; did you mean to assign something else?
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/GamePlayController.cs(277,4): warning CS0162: Unreachable code detected
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/CSVSerializer.cs(446,5): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/UserResourceCollectionItem.cs(264,4): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/UserResourceCollectionItem.cs(266,29): warning CS8500: This takes the address of, gets the size of, or declares a pointer to a managed type ('object')
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/UserResourceCollectionItem.cs(266,15): error CS0030: Cannot convert type 'object*' to 'CodeStage.AntiCheat.ObscuredTypes.ObscuredInt'
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/UserResourceCollectionItem.cs(272,17): error CS0030: Cannot convert type 'T' to 'nint'
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/UserResourceCollectionItem.cs(273,5): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/ResourcesUtil.cs(97,5): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/ResourcesUtil.cs(99,5): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/ResourcesUtil.cs(101,5): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/ResourcesUtil.cs(111,4): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/ResourcesUtil.cs(112,4): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/ResourcesUtil.cs(124,4): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/ResourcesUtil.cs(111,4): warning CS0162: Unreachable code detected
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/ResourcesUtil.cs(96,9): warning CS0219: The variable 'num2' is assigned but its value is never used
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/ResourcesUtil.cs(103,10): warning CS0219: The variable 'flag2' is assigned but its value is never used
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/ResourcesUtil.cs(90,8): warning CS0219: The variable 'num' is assigned but its value is never used
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/GamePlayController.cs(342,4): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/GamePlayController.cs(352,5): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/GamePlayController.cs(361,5): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/GamePlayController.cs(395,4): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/GamePlayController.cs(399,3): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/ResourcesUtil.cs(161,44): error CS0030: Cannot convert type 'long*' to 'CodeStage.AntiCheat.ObscuredTypes.ObscuredInt'
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/ResourcesUtil.cs(161,65): error CS0030: Cannot convert type 'long*' to 'CodeStage.AntiCheat.ObscuredTypes.ObscuredLong'
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/ResourcesUtil.cs(174,30): error CS0030: Cannot convert type 'long*' to 'CodeStage.AntiCheat.ObscuredTypes.ObscuredInt'
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/ResourcesUtil.cs(178,4): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/ResourcesUtil.cs(179,4): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/ResourcesUtil.cs(182,4): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/ResourcesUtil.cs(186,5): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/ResourcesUtil.cs(189,4): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/ResourcesUtil.cs(192,4): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/ResourcesUtil.cs(193,4): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/ResourcesUtil.cs(198,3): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/ResourcesUtil.cs(199,3): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/ResourcesUtil.cs(248,4): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/ResourcesUtil.cs(249,4): warning CS0436: The type 'Cpp2ILHelpers' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs' conflicts with the imported type 'Cpp2ILHelpers' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/Cpp2ILHelpers.cs'.
